customer_city,customer_state,product_category_name_english,total_orders,avg_payment_value,avg_payment_installments,avg_freight_value,avg_price,avg_products_ordered
"urbano santos",MA,auto,1,107.940000,2.0000,38.040000,69.900000,1
"urbano santos",MA,cool_stuff,1,138.240000,3.0000,38.250000,99.990000,1
"urbano santos",MA,luggage_accessories,1,108.730000,1.0000,35.830000,72.900000,1
"urbano santos",MA,pet_shop,1,141.350000,2.0000,51.350000,90.000000,1
"urbano santos",MA,stationery,1,207.730000,4.0000,38.730000,169.000000,1
"vargem grande",MA,bed_bath_table,1,137.010000,5.0000,57.110000,79.900000,1
viana,MA,auto,1,106.425000,1.0000,62.850000,150.000000,1
viana,MA,cool_stuff,1,138.240000,3.0000,38.250000,99.990000,1
viana,MA,telephony,1,47.130000,4.0000,34.150000,12.980000,1
viana,MA,watches_gifts,1,85.850000,8.0000,50.850000,35.000000,1
viana,MA,health_beauty,1,180.535000,2.0000,36.070000,325.000000,1
"vitoria do mearim",MA,telephony,1,64.850000,1.0000,50.850000,14.000000,1
"vitorino freire",MA,computers_accessories,2,286.055000,1.5000,53.055000,233.000000,2
"ze doca",MA,baby,1,112.870000,10.0000,38.070000,74.800000,1
"ze doca",MA,food_drink,1,103.000000,2.0000,38.000000,65.000000,1
"ze doca",MA,garden_tools,1,66.510000,1.0000,26.610000,39.900000,1
"ze doca",MA,musical_instruments,1,408.040000,1.0000,49.040000,359.000000,1
"ze doca",MA,sports_leisure,1,188.500000,2.0000,38.600000,149.900000,1
"abadia dos dourados",MG,sports_leisure,1,135.590000,1.0000,15.590000,120.000000,1
"abadia dos dourados",MG,books_general_interest,1,58.280000,1.0000,18.380000,39.900000,1
"abadia dos dourados",MG,cool_stuff,1,219.630000,10.0000,20.630000,199.000000,1
abaete,MG,watches_gifts,3,198.223333,5.3333,16.593333,181.630000,3
"abre campo",MG,sports_leisure,1,36.280000,1.0000,12.480000,23.800000,1
"abre campo",MG,housewares,1,131.160000,1.0000,21.260000,109.900000,1
"abre campo",MG,furniture_decor,1,55.590000,4.0000,17.600000,37.990000,1
"abre campo",MG,cool_stuff,1,42.920000,1.0000,17.920000,25.000000,1
"abre campo",MG,perfumery,1,101.340000,3.0000,16.350000,84.990000,1
acaiaca,MG,sports_leisure,1,162.900000,3.0000,27.900000,135.000000,1
acaiaca,MG,computers_accessories,1,45.000000,2.0000,15.100000,29.900000,1
acucena,MG,housewares,1,54.110000,1.0000,16.110000,38.000000,1
"agua comprida",MG,watches_gifts,1,96.650000,1.0000,18.650000,78.000000,1
"agua comprida",MG,computers_accessories,1,44.000000,1.0000,15.100000,28.900000,1
"aguas formosas",MG,home_confort,1,197.470000,1.0000,15.335000,83.400000,2
"aguas formosas",MG,auto,1,787.530000,7.0000,118.530000,669.000000,1
"aguas formosas",MG,health_beauty,1,113.760000,1.0000,15.760000,98.000000,1
"aguas formosas",MG,sports_leisure,1,448.390000,6.0000,59.390000,389.000000,1
"aguas formosas",MG,telephony,1,33.420000,1.0000,14.520000,18.900000,1
"aguas vermelhas",MG,health_beauty,1,251.290000,1.0000,16.390000,234.900000,1
"aguas vermelhas",MG,housewares,1,92.200000,3.0000,16.110000,29.990000,1
"aguas vermelhas",MG,bed_bath_table,1,349.400000,8.0000,23.233333,93.233333,2
aimores,MG,cool_stuff,2,80.105000,2.5000,18.110000,61.995000,2
aiuruoca,MG,housewares,1,65.310000,1.0000,16.110000,49.200000,1
aiuruoca,MG,sports_leisure,1,65.000000,1.0000,15.100000,49.900000,1
aiuruoca,MG,perfumery,1,72.140000,3.0000,15.150000,56.990000,1
aiuruoca,MG,fixed_telephony,1,162.580000,3.0000,37.580000,125.000000,1
alagoa,MG,bed_bath_table,1,93.980000,8.0000,16.300000,77.680000,1
"alem paraiba",MG,bed_bath_table,4,117.672500,4.5000,32.487500,85.185000,4
alexandrita,MG,fashion_male_clothing,1,130.000000,5.0000,15.100000,49.900000,1
alfenas,MG,health_beauty,8,204.256250,2.6250,17.733750,186.522500,7
"alfredo vasconcelos",MG,health_beauty,2,228.280000,4.0000,16.785000,211.495000,2
almenara,MG,housewares,3,94.046667,3.0000,17.450000,76.596667,3
alpercata,MG,baby,1,206.870000,1.0000,31.970000,174.900000,1
alpercata,MG,garden_tools,1,53.900000,1.0000,0.000000,53.900000,1
alpinopolis,MG,watches_gifts,3,137.043333,1.0000,17.746667,119.296667,3
alterosa,MG,baby,1,190.280000,1.0000,20.380000,169.900000,1
alterosa,MG,cool_stuff,1,50.340000,2.0000,20.840000,29.500000,1
alterosa,MG,housewares,1,68.020000,6.0000,15.120000,52.900000,1
"alto caparao",MG,health_beauty,1,324.580000,10.0000,24.680000,299.900000,1
"alto caparao",MG,home_confort,1,197.500000,6.0000,18.500000,179.000000,1
"alto jequitiba",MG,garden_tools,2,84.630000,3.5000,18.680000,65.950000,2
"alto rio doce",MG,toys,1,42.010000,1.0000,16.110000,25.900000,1
"alto rio doce",MG,bed_bath_table,1,135.660000,8.0000,15.690000,119.970000,1
"alto rio doce",MG,consoles_games,1,35.000000,3.0000,15.100000,19.900000,1
"alto rio doce",MG,health_beauty,1,65.880000,1.0000,18.230000,47.650000,1
alvarenga,MG,sports_leisure,1,94.410000,1.0000,18.410000,76.000000,1
alvarenga,MG,computers_accessories,1,150.700000,2.0000,15.700000,135.000000,1
alvinopolis,MG,furniture_decor,2,128.435000,1.7500,14.430000,41.225000,2
alvinopolis,MG,health_beauty,2,69.550000,1.0000,17.310000,52.240000,2
"amparo da serra",MG,bed_bath_table,1,66.060000,1.0000,16.110000,49.950000,1
andradas,MG,luggage_accessories,2,244.020000,5.0000,34.570000,209.450000,2
andradas,MG,pet_shop,2,222.035000,3.5000,32.055000,189.980000,1
andrelandia,MG,housewares,1,61.090000,1.0000,15.100000,45.990000,1
andrelandia,MG,food_drink,1,60.470000,1.0000,5.670000,14.490000,1
andrelandia,MG,pet_shop,1,47.500000,1.0000,17.600000,29.900000,1
andrequice,MG,health_beauty,1,215.140000,8.0000,16.140000,199.000000,1
angustura,MG,auto,1,166.290000,1.0000,27.290000,139.000000,1
"antonio carlos",MG,home_appliances,1,48.210000,1.0000,18.310000,29.900000,1
"antonio pereira",MG,fashion_bags_accessories,1,64.100000,1.0000,15.100000,49.000000,1
"antonio pereira",MG,telephony,1,29.110000,2.0000,18.230000,39.990000,1
"antonio prado de minas",MG,watches_gifts,1,73.490000,3.0000,18.490000,55.000000,1
"antonio prado de minas",MG,cool_stuff,1,163.920000,1.0000,15.920000,148.000000,1
"antonio prado de minas",MG,stationery,1,96.800000,4.0000,17.800000,79.000000,1
antunes,MG,sports_leisure,1,135.390000,1.0000,15.590000,119.800000,1
aracitaba,MG,furniture_decor,1,92.320000,1.0000,22.420000,69.900000,1
aracitaba,MG,fashion_bags_accessories,1,64.420000,1.0000,14.520000,49.900000,1
aracuai,MG,sports_leisure,3,104.233333,3.6667,38.436667,65.796667,3
araguari,MG,health_beauty,11,166.470000,4.3333,16.776667,140.010000,10
arantina,MG,health_beauty,1,204.410000,10.0000,24.410000,180.000000,1
araponga,MG,sports_leisure,1,95.670000,1.0000,25.770000,69.900000,1
araponga,MG,telephony,1,209.460000,3.0000,39.460000,170.000000,1
arapora,MG,watches_gifts,2,284.106667,2.6667,19.973333,500.993333,2
arapua,MG,pet_shop,1,112.770000,1.0000,23.770000,89.000000,1
araujos,MG,bed_bath_table,1,108.930000,2.0000,29.030000,79.900000,1
araujos,MG,flowers,1,31.900000,1.0000,15.100000,16.800000,1
araujos,MG,garden_tools,1,419.060000,6.0000,39.060000,380.000000,1
araujos,MG,musical_instruments,1,2115.050000,10.0000,125.050000,1990.000000,1
araujos,MG,sports_leisure,1,36.280000,1.0000,12.480000,23.800000,1
araxa,MG,furniture_decor,8,305.546000,3.0667,28.239333,120.236000,8
araxa,MG,sports_leisure,8,144.472500,3.8750,20.010000,124.462500,8
arceburgo,MG,furniture_decor,2,58.360000,1.5000,17.230000,41.130000,2
arceburgo,MG,health_beauty,2,121.615000,3.5000,22.170000,99.445000,2
arcos,MG,furniture_decor,3,175.966667,5.0000,24.333333,151.633333,3
areado,MG,bed_bath_table,2,151.665000,6.0000,16.215000,135.450000,2
arinos,MG,bed_bath_table,1,111.020000,3.0000,21.120000,89.900000,1
arinos,MG,auto,1,82.900000,2.0000,23.000000,59.900000,1
arinos,MG,computers_accessories,1,173.840000,1.0000,23.850000,149.990000,1
arinos,MG,cool_stuff,1,266.140000,5.0000,28.140000,238.000000,1
arinos,MG,furniture_decor,1,90.880000,1.0000,20.980000,69.900000,1
arinos,MG,fashion_bags_accessories,1,35.110000,1.0000,15.210000,19.900000,1
arinos,MG,garden_tools,1,159.690000,5.0000,57.200000,102.490000,1
arinos,MG,telephony,1,40.240000,1.0000,18.250000,21.990000,1
"astolfo dutra",MG,fashion_bags_accessories,3,68.653333,1.0000,12.146667,29.266667,3
ataleia,MG,furniture_living_room,1,146.690000,1.0000,20.790000,125.900000,1
ataleia,MG,housewares,1,54.000000,1.0000,15.100000,38.900000,1
azurita,MG,market_place,1,79.560000,2.0000,19.660000,59.900000,1
azurita,MG,home_confort,1,106.290000,1.0000,16.390000,89.900000,1
azurita,MG,consoles_games,1,35.000000,1.0000,15.100000,19.900000,1
baependi,MG,computers_accessories,3,244.080000,1.5000,19.095000,139.675000,3
baldim,MG,kitchen_dining_laundry_garden_furniture,1,619.070000,10.0000,25.070000,594.000000,1
baldim,MG,health_beauty,1,79.970000,1.0000,22.980000,56.990000,1
bambui,MG,auto,3,69.593333,1.0000,17.660000,51.933333,3
bambui,MG,sports_leisure,3,138.443333,2.0000,21.316667,117.126667,3
bambui,MG,bed_bath_table,3,117.425000,2.5000,19.147500,54.450000,4
bandeira,MG,office_furniture,1,155.260000,3.0000,38.660000,116.600000,1
bandeira,MG,watches_gifts,1,187.960000,6.0000,19.060000,168.900000,1
bandeira,MG,industry_commerce_and_business,1,75.990000,3.0000,13.780000,62.210000,1
"bandeira do sul",MG,bed_bath_table,1,302.900000,10.0000,7.970000,93.000000,1
"bandeira do sul",MG,pet_shop,1,163.390000,3.0000,27.490000,135.900000,1
"barao de cocais",MG,cool_stuff,4,172.985000,3.7500,20.990000,151.995000,4
barbacena,MG,bed_bath_table,12,180.662143,3.7857,20.308571,101.532857,13
"barra longa",MG,computers,1,1341.550000,8.0000,41.550000,1300.000000,1
barroso,MG,health_beauty,2,149.620000,7.0000,25.630000,123.990000,2
barroso,MG,computers_accessories,2,87.010000,3.0000,16.610000,70.400000,2
"bela vista de minas",MG,bed_bath_table,1,134.510000,1.0000,14.610000,119.900000,1
"belo horizonte",MG,bed_bath_table,294,140.123489,3.4121,22.400440,92.085934,244
"belo oriente",MG,telephony,1,45.090000,1.0000,15.100000,29.990000,1
"belo oriente",MG,auto,1,50.820000,4.0000,19.320000,31.500000,1
"belo oriente",MG,toys,1,157.850000,2.0000,18.850000,139.000000,1
"belo oriente",MG,pet_shop,1,494.100000,10.0000,22.350000,60.000000,1
"belo oriente",MG,housewares,1,85.160000,1.0000,25.260000,59.900000,1
"belo vale",MG,cool_stuff,1,116.360000,6.0000,16.460000,99.900000,1
"belo vale",MG,sports_leisure,1,84.240000,1.0000,18.340000,65.900000,1
"belo vale",MG,bed_bath_table,1,86.940000,1.5000,25.880000,148.000000,1
berilo,MG,sports_leisure,1,78.220000,1.0000,22.320000,55.900000,1
berizal,MG,electronics,1,221.980000,10.0000,32.080000,189.900000,1
bertopolis,MG,bed_bath_table,1,82.120000,1.0000,16.220000,65.900000,1
betim,MG,watches_gifts,21,133.809200,3.3600,16.155600,113.667600,19
"bias fortes",MG,watches_gifts,1,64.100000,1.0000,15.100000,49.000000,1
"bias fortes",MG,computers_accessories,1,44.380000,1.0000,12.480000,31.900000,1
bicas,MG,bed_bath_table,3,169.080000,3.0000,20.816667,148.263333,3
"boa esperanca",MG,auto,3,296.096667,4.0000,20.830000,275.266667,3
bocaiuva,MG,sports_leisure,3,104.990000,2.0000,23.390000,81.600000,3
"bom despacho",MG,bed_bath_table,6,486.567000,1.9000,22.108000,111.700000,6
"bom jardim de minas",MG,watches_gifts,1,206.920000,1.0000,16.090000,190.830000,1
"bom jardim de minas",MG,toys,1,66.010000,1.0000,16.110000,49.900000,1
"bom jardim de minas",MG,telephony,1,147.160000,1.0000,14.580000,59.000000,1
"bom jardim de minas",MG,pet_shop,1,189.040000,3.0000,24.140000,164.900000,1
"bom jardim de minas",MG,health_beauty,1,84.560000,1.0000,14.660000,69.900000,1
"bom jardim de minas",MG,fashion_male_clothing,1,158.460000,5.0000,27.460000,131.000000,1
"bom jardim de minas",MG,bed_bath_table,1,161.770000,8.0000,18.715000,62.170000,2
"bom jardim de minas",MG,auto,1,54.460000,1.0000,18.230000,9.000000,1
"bom jesus da penha",MG,bed_bath_table,2,60.420000,1.0000,17.475000,42.945000,2
"bom jesus do amparo",MG,health_beauty,1,218.540000,10.0000,18.650000,199.890000,1
"bom jesus do galho",MG,consoles_games,2,2268.380000,5.5000,46.685000,2221.695000,2
"bom repouso",MG,bed_bath_table,2,99.420000,1.0000,19.520000,79.900000,2
"bom sucesso",MG,consoles_games,1,60.890000,6.0000,20.990000,39.900000,1
"bom sucesso",MG,sports_leisure,1,727.170000,5.0000,77.270000,649.900000,1
"bom sucesso",MG,baby,1,38.130000,1.0000,18.230000,19.900000,1
"bom sucesso",MG,cool_stuff,1,168.510000,2.0000,21.520000,146.990000,1
bonfim,MG,watches_gifts,1,179.040000,8.0000,27.140000,151.900000,1
bonfim,MG,computers_accessories,1,60.100000,1.0000,15.100000,45.000000,1
bonfim,MG,auto,1,38.190000,1.0000,18.240000,19.950000,1
"bonfinopolis de minas",MG,health_beauty,1,1391.350000,8.0000,31.450000,1359.900000,1
"bonito de minas",MG,sports_leisure,1,115.440000,1.0000,15.450000,99.990000,1
"borda da mata",MG,computers_accessories,2,116.740000,1.5000,26.920000,89.820000,2
botelhos,MG,health_beauty,2,348.426667,9.3333,19.886667,188.750000,3
"bras pires",MG,cool_stuff,1,68.020000,1.0000,16.120000,51.900000,1
"bras pires",MG,telephony,1,40.000000,4.0000,15.100000,24.900000,1
"brasilandia de minas",MG,computers_accessories,1,98.490000,3.0000,22.240000,76.250000,1
"brasilia de minas",MG,furniture_decor,3,113.337500,1.5000,32.397500,49.475000,3
brasopolis,MG,toys,1,115.900000,1.0000,15.910000,99.990000,1
braunas,MG,bed_bath_table,1,105.280000,2.0000,15.380000,89.900000,1
brazopolis,MG,watches_gifts,1,196.000000,3.0000,16.010000,179.990000,1
brazopolis,MG,toys,1,180.760000,18.0000,59.860000,120.900000,1
brazopolis,MG,home_construction,1,143.490000,2.0000,23.640000,119.850000,1
brazopolis,MG,health_beauty,1,60.720000,1.0000,18.230000,42.490000,1
brazopolis,MG,costruction_tools_tools,1,112.620000,2.0000,19.620000,93.000000,1
"brejo bonito",MG,cool_stuff,1,153.900000,3.0000,14.000000,139.900000,1
brumadinho,MG,furniture_decor,4,73.490000,1.5000,12.827500,60.662500,4
brumadinho,MG,health_beauty,4,95.890000,3.5000,17.112500,78.777500,4
"bueno brandao",MG,telephony,1,31.700000,1.0000,18.230000,13.470000,1
"bueno brandao",MG,electronics,1,28.750000,1.0000,15.100000,13.650000,1
"bueno brandao",MG,fashion_bags_accessories,1,65.000000,1.0000,15.100000,49.900000,1
"bueno brandao",MG,bed_bath_table,1,112.880000,1.0000,17.880000,95.000000,1
buenopolis,MG,sports_leisure,1,385.860000,5.0000,70.360000,315.500000,1
buenopolis,MG,auto,1,44.280000,1.0000,18.280000,26.000000,1
buenopolis,MG,furniture_decor,1,926.300000,10.0000,63.160000,399.990000,1
buenopolis,MG,toys,1,107.780000,2.0000,17.880000,89.900000,1
bugre,MG,air_conditioning,1,209.300000,4.0000,21.400000,187.900000,1
buritis,MG,computers_accessories,2,141.825000,5.5000,18.330000,123.495000,2
buritis,MG,telephony,2,41.090000,2.5000,15.100000,25.990000,1
buritizeiro,MG,housewares,3,178.215000,5.7500,21.042500,114.147500,4
"cabeceira grande",MG,computers_accessories,1,117.160000,10.0000,18.260000,98.900000,1
"cabeceira grande",MG,stationery,1,188.500000,4.0000,49.500000,139.000000,1
"cabeceira grande",MG,telephony,1,43.090000,4.0000,15.100000,27.990000,1
"cabo verde",MG,health_beauty,1,370.330000,8.0000,20.430000,349.900000,1
"cabo verde",MG,telephony,1,19.255000,1.0000,14.520000,23.990000,1
"cachoeira da prata",MG,bed_bath_table,1,109.890000,1.0000,17.890000,92.000000,1
"cachoeira da prata",MG,luggage_accessories,1,104.540000,2.0000,13.370000,38.900000,1
"cachoeira de minas",MG,garden_tools,1,77.570000,3.0000,17.670000,59.900000,1
"cachoeira de minas",MG,bed_bath_table,1,107.270000,1.0000,17.370000,89.900000,1
"cachoeira de minas",MG,health_beauty,1,145.560000,6.0000,15.660000,129.900000,1
"cachoeira de minas",MG,cool_stuff,1,42.920000,1.0000,17.920000,25.000000,1
"cachoeira de minas",MG,electronics,1,46.690000,1.0000,16.790000,29.900000,1
"cachoeira de minas",MG,baby,1,137.900000,2.0000,18.000000,119.900000,1
"cachoeira de pajeu",MG,stationery,1,155.630000,7.0000,15.730000,139.900000,1
"cachoeira de pajeu",MG,auto,1,170.910000,1.0000,31.910000,139.000000,1
"cachoeira de pajeu",MG,computers_accessories,1,177.490000,2.0000,27.590000,149.900000,1
"cachoeira do brumado",MG,cool_stuff,1,211.170000,2.0000,15.270000,195.900000,1
"cachoeira do campo",MG,home_confort,1,865.330000,8.0000,66.330000,799.000000,1
"cachoeira do campo",MG,telephony,1,44.510000,1.0000,14.520000,29.990000,1
"cachoeira dourada",MG,stationery,1,142.670000,5.0000,22.770000,119.900000,1
caetanopolis,MG,construction_tools_construction,1,55.090000,4.0000,15.100000,39.990000,1
caetanopolis,MG,perfumery,1,188.970000,3.0000,19.070000,169.900000,1
caetanopolis,MG,computers_accessories,1,42.440000,4.0000,13.540000,28.900000,1
caetanopolis,MG,luggage_accessories,1,101.240000,5.0000,14.340000,86.900000,1
caetanopolis,MG,health_beauty,1,213.470000,5.0000,24.470000,189.000000,1
caetanopolis,MG,furniture_decor,1,34.420000,3.0000,14.520000,19.900000,1
caetanopolis,MG,fashion_bags_accessories,1,52.050000,1.0000,22.060000,29.990000,1
caetanopolis,MG,cool_stuff,1,117.940000,2.0000,17.950000,99.990000,1
caete,MG,computers_accessories,3,111.536667,1.3333,20.603333,90.933333,3
caete,MG,sports_leisure,3,146.083333,7.6667,18.553333,127.530000,3
caete,MG,housewares,3,65.210000,2.6667,19.006667,46.203333,3
caete,MG,health_beauty,3,109.040000,3.3333,20.136667,91.900000,3
caiana,MG,furniture_decor,1,68.040000,1.0000,16.120000,51.920000,1
caiana,MG,telephony,1,28.500000,2.0000,14.520000,13.980000,1
caiana,MG,watches_gifts,1,189.070000,8.0000,19.070000,170.000000,1
cajuri,MG,bed_bath_table,1,71.530000,1.0000,17.630000,53.900000,1
caldas,MG,bed_bath_table,1,96.320000,1.0000,16.320000,80.000000,1
caldas,MG,electronics,1,36.690000,1.0000,16.790000,19.900000,1
caldas,MG,sports_leisure,1,96.960000,1.0000,37.960000,59.000000,1
caldas,MG,toys,1,213.980000,1.0000,21.090000,85.900000,1
caldas,MG,watches_gifts,1,177.990000,3.0000,18.990000,159.000000,1
camacho,MG,health_beauty,1,80.900000,3.0000,20.910000,59.990000,1
camanducaia,MG,electronics,2,60.680000,1.0000,17.380000,43.300000,2
cambui,MG,bed_bath_table,5,186.874545,4.6364,19.767273,109.097273,5
cambuquira,MG,garden_tools,1,131.810000,3.0000,21.820000,109.990000,1
cambuquira,MG,perfumery,1,38.420000,3.0000,14.520000,23.900000,1
cambuquira,MG,telephony,1,46.220000,4.0000,18.230000,27.990000,1
cambuquira,MG,toys,1,90.180000,2.0000,15.100000,29.990000,1
cambuquira,MG,watches_gifts,1,137.610000,2.0000,18.710000,118.900000,1
campanario,MG,watches_gifts,1,249.290000,7.0000,19.490000,229.800000,1
campanha,MG,baby,2,47.745000,1.0000,18.795000,28.950000,2
campanha,MG,health_beauty,2,126.005000,3.0000,28.505000,97.500000,2
campestre,MG,perfumery,1,148.060000,1.0000,18.160000,129.900000,1
campestre,MG,computers_accessories,1,161.010000,2.0000,23.110000,137.900000,1
campestre,MG,garden_tools,1,75.250000,7.0000,21.350000,53.900000,1
"campina verde",MG,auto,2,37.215000,1.0000,18.265000,18.950000,2
"campina verde",MG,housewares,2,116.445000,2.5000,21.995000,94.450000,2
"campo alegre de minas",MG,computers_accessories,1,137.930000,1.0000,18.930000,119.000000,1
"campo azul",MG,bed_bath_table,1,96.220000,4.0000,16.320000,79.900000,1
"campo belo",MG,auto,3,180.266667,5.0000,18.403333,161.863333,3
"campo do meio",MG,computers_accessories,2,60.730000,1.0000,13.830000,46.900000,2
"campo florido",MG,computers_accessories,1,92.020000,1.0000,16.110000,29.900000,1
"campos altos",MG,toys,1,51.420000,1.0000,14.520000,36.900000,1
"campos altos",MG,small_appliances,1,117.940000,5.0000,17.950000,99.990000,1
"campos altos",MG,health_beauty,1,176.200000,8.0000,53.210000,122.990000,1
"campos altos",MG,computers_accessories,1,50.010000,1.0000,16.110000,33.900000,1
"campos altos",MG,auto,1,103.040000,1.0000,23.140000,79.900000,1
"campos gerais",MG,bed_bath_table,1,99.700000,9.0000,16.340000,83.360000,1
"campos gerais",MG,perfumery,1,147.290000,1.0000,17.390000,129.900000,1
"campos gerais",MG,computers_accessories,1,121.090000,1.0000,21.190000,99.900000,1
"campos gerais",MG,housewares,1,203.090000,5.0000,59.090000,144.000000,1
canaa,MG,health_beauty,1,69.540000,2.0000,14.550000,54.990000,1
